Time (s),Voltage (V)
58.99776840209961,0.43
59.099112033843994,0.43
59.20016431808472,0.43
59.302780628204346,0.43
59.40616178512573,0.43
59.507524251937866,0.43
59.62207388877869,0.42
59.72291684150696,0.42
59.824320793151855,0.43
59.92483377456665,0.42
60.02651405334473,0.42
60.133726596832275,0.42
60.23436188697815,0.42
60.3359854221344,0.42
60.437458753585815,0.42
60.53892469406128,0.42
60.64025092124939,0.42
60.741621255874634,0.42
60.84339141845703,0.42
60.944427251815796,0.42
61.04603099822998,0.42
61.14753222465515,0.42
61.33161997795105,0.42
61.44177508354187,0.42
61.59588313102722,0.42
61.69687819480896,0.42
61.797632455825806,0.42
61.90693378448486,0.42
62.007917642593384,0.42
62.15259313583374,0.42
62.25368571281433,0.42
62.36514973640442,0.42
62.4664192199707,0.42
62.56697368621826,0.42
62.69560742378235,0.42
62.7962064743042,0.42
62.897236585617065,0.42
62.99816131591797,0.42
63.14294743537903,0.42
63.278653144836426,0.42
63.389819383621216,0.42
63.50425100326538,0.42
63.6059033870697,0.42
63.70759963989258,0.42
63.808340072631836,0.42
63.9121298789978,0.42
64.01278328895569,0.42
64.11463022232056,0.42
64.2271203994751,0.42
64.37043690681458,0.42
64.47107648849487,0.42
64.57153844833374,0.42
64.67214441299438,0.42
64.7740843296051,0.42
64.88645029067993,0.42
65.01110506057739,0.42
65.1123435497284,0.42
65.21371746063232,0.42
65.33678150177002,0.42
65.47880434989929,0.42
65.5972638130188,0.42
65.69786357879639,0.42
65.81777167320251,0.42
65.91862630844116,0.42
66.04670333862305,0.42
66.17550754547119,0.42
66.27892184257507,0.42
66.39274907112122,0.42
66.52148056030273,0.42
66.62270665168762,0.42
66.76274919509888,0.42
66.90847420692444,0.42
67.02066564559937,0.42
67.12237048149109,0.42
67.22329449653625,0.42
67.32962965965271,0.42
67.48545622825623,0.42
67.59177303314209,0.42
67.69405913352966,0.42
67.79936242103577,0.42
67.90038800239563,0.42
68.01560950279236,0.42
68.11632704734802,0.42
68.21684098243713,0.42
68.31895709037781,0.42
68.41946816444397,0.42
68.5441734790802,0.42
68.72332763671875,0.42
68.82450819015503,0.42
68.97095727920532,0.42
69.08015966415405,0.42
69.19133353233337,0.42
69.30663466453552,0.42
69.40743446350098,0.42
69.50862240791321,0.42
69.61441278457642,0.42
69.72027683258057,0.42
69.82091689109802,0.42
69.92851853370667,0.42
70.03043580055237,0.42
70.13163471221924,0.42
70.23301768302917,0.42
70.3345251083374,0.42
70.43522429466248,0.42
70.53625059127808,0.42
70.63706541061401,0.42
70.74838280677795,0.42
70.84933924674988,0.42
70.94987463951111,0.42
71.05092597007751,0.42
71.1531183719635,0.42
71.25336647033691,0.42
71.35391354560852,0.42
71.45486736297607,0.42
71.55602192878723,0.42
71.65663886070251,0.42
71.7576014995575,0.42
71.86046028137207,0.42
72.04545307159424,0.42
72.14674615859985,0.42
72.2476806640625,0.42
72.34904789924622,0.42
72.4505729675293,0.42
72.55155801773071,0.41
72.6524829864502,0.42
72.75396919250488,0.42
72.85500192642212,0.42
72.9559268951416,0.42
73.0576057434082,0.41
73.1587393283844,0.42
73.25948214530945,0.41
73.36064052581787,0.42
73.46188998222351,0.42
73.56338143348694,0.41
73.66504502296448,0.42
73.76584768295288,0.42
73.86778855323792,0.41
73.97048616409302,0.42
74.0712661743164,0.41
74.17229008674622,0.41
74.27420711517334,0.41
74.39059138298035,0.41
74.4913022518158,0.41
74.59314918518066,0.42
74.69538140296936,0.41
74.79600954055786,0.42
74.89749431610107,0.42
75.00912928581238,0.42
75.10995244979858,0.42
75.21123838424683,0.41
75.312575340271,0.41
75.4137921333313,0.42
75.51469278335571,0.41
75.61546921730042,0.41
75.71693921089172,0.42
75.83101153373718,0.41
75.93320035934448,0.41
76.0347375869751,0.41
76.13521361351013,0.41
76.23668241500854,0.41
76.37241077423096,0.41
76.47325539588928,0.41
76.57449889183044,0.41
76.67573523521423,0.41
76.77707290649414,0.41
76.87840008735657,0.41
76.98092865943909,0.41
77.08272123336792,0.41
77.18442559242249,0.41
77.28565311431885,0.41
77.3875503540039,0.41
77.49039196968079,0.41
77.59175443649292,0.41
77.69376182556152,0.41
77.794748544693,0.41
77.89516162872314,0.41
77.9961109161377,0.41
78.09726119041443,0.41
78.1984486579895,0.41
78.2992947101593,0.41
78.40219235420227,0.41
78.50316143035889,0.41
78.60440182685852,0.41
78.70521640777588,0.41
78.80596709251404,0.41
78.90663003921509,0.41
79.00740242004395,0.41
79.10878300666809,0.41
79.20976448059082,0.41
79.31476902961731,0.41
79.41793298721313,0.41
79.51927947998047,0.41
79.62329435348511,0.41
79.72497820854187,0.41
79.8282835483551,0.41
79.92898869514465,0.41
80.02985548973083,0.41
80.13433003425598,0.41
80.2408275604248,0.41
80.34199690818787,0.41
80.44383668899536,0.41
80.54608988761902,0.41
80.64704704284668,0.41
80.7482283115387,0.41
80.8501570224762,0.41
80.95326542854309,0.41
81.05568194389343,0.41
81.15756630897522,0.41
81.25836443901062,0.41
81.35938906669617,0.41
81.46056485176086,0.41
81.56274771690369,0.41
81.6631932258606,0.41
81.76427698135376,0.41
81.86469721794128,0.41
81.96603965759277,0.41
82.06688499450684,0.41
82.16792893409729,0.41
82.26969623565674,0.41
82.3709647655487,0.41
82.47215294837952,0.41
82.57381892204285,0.41
82.67503905296326,0.41
82.7763340473175,0.41
82.88033390045166,0.41
82.98207950592041,0.41
83.08341693878174,0.41
83.18530631065369,0.41
83.28649640083313,0.41
83.3880443572998,0.41
83.49014210700989,0.41
83.59697842597961,0.41
83.71134877204895,0.41
83.81759476661682,0.41
83.9183988571167,0.41
84.02021050453186,0.41
84.12063241004944,0.41
84.22117209434509,0.41
84.32221627235413,0.41
84.42321634292603,0.41
84.52433276176453,0.41
84.62512755393982,0.41
84.72598791122437,0.41
84.82814741134644,0.41
84.92937994003296,0.41
85.02981686592102,0.41
85.1333749294281,0.41
85.23507118225098,0.41
85.33582973480225,0.41
85.43678736686707,0.41
85.53769087791443,0.41
85.63834762573242,0.41
85.74102520942688,0.41
85.84129548072815,0.41
85.9430763721466,0.41
86.04432201385498,0.41
86.1451268196106,0.41
86.24588441848755,0.41
86.34711742401123,0.41
86.44816565513611,0.41
86.54892182350159,0.41
86.64956545829773,0.41
86.75021362304688,0.41
86.85059857368469,0.41
86.9515631198883,0.41
87.05259394645691,0.41
87.16247749328613,0.41
87.26348328590393,0.41
87.36444234848022,0.41
87.46550750732422,0.41
87.56684756278992,0.41
87.6675214767456,0.41
87.76878237724304,0.41
87.87115931510925,0.41
87.98938775062561,0.41
88.09300827980042,0.41
88.19375705718994,0.41
88.2948317527771,0.41
88.39570045471191,0.41
88.49710369110107,0.41
88.59829950332642,0.41
88.69964861869812,0.41
88.80136156082153,0.41
88.90593814849854,0.41
89.01172661781311,0.41
89.11279010772705,0.41
89.21398758888245,0.41
89.31540656089783,0.41
89.41709041595459,0.41
89.51852560043335,0.41
89.61995911598206,0.41
89.72087693214417,0.41
89.82170176506042,0.41
89.922922372818,0.41
90.02405071258545,0.41
90.14720034599304,0.41
90.2479796409607,0.41
90.34956693649292,0.41
90.45055174827576,0.41
90.55169653892517,0.41
90.65343046188354,0.41
90.75383758544922,0.41
90.85580921173096,0.41
90.95770907402039,0.41
91.05882382392883,0.41
91.16105365753174,0.41
91.26323556900024,0.41
91.3669798374176,0.41
91.4677836894989,0.4
91.56940841674805,0.41
91.67073178291321,0.41
91.77381014823914,0.4
91.8746280670166,0.41
91.9790301322937,0.4
92.0792818069458,0.4
92.18068289756775,0.41
92.28094720840454,0.41
92.38247203826904,0.4
92.53952407836914,0.4
92.6416802406311,0.4
92.74264311790466,0.4
92.84348630905151,0.4
92.94538688659668,0.4
93.04658269882202,0.4
93.14805102348328,0.41
93.24965572357178,0.4
93.35043406486511,0.4
93.45214605331421,0.4
93.55308032035828,0.4
93.66803479194641,0.41
93.7692654132843,0.4
93.89454174041748,0.4
94.00106072425842,0.4
94.10183358192444,0.4
94.20329165458679,0.4
94.30622744560242,0.4
94.40829467773438,0.4
94.51063203811646,0.4
94.61163473129272,0.4
94.71276760101318,0.4
94.81391716003418,0.4
94.91667532920837,0.4
95.02274584770203,0.4
95.12350463867188,0.4
95.22501683235168,0.4
95.32625150680542,0.4
95.42858338356018,0.4
95.52981686592102,0.4
95.63087558746338,0.4
95.73221731185913,0.4
95.84957790374756,0.4
95.95049977302551,0.4
96.0520236492157,0.4
96.15507984161377,0.4
96.25690841674805,0.4
96.35854482650757,0.4
96.45950841903687,0.4
96.56371235847473,0.4
96.66492938995361,0.4
96.7663164138794,0.4
96.86793494224548,0.4
96.96924042701721,0.4
97.07056903839111,0.4
97.17299771308899,0.4
97.27414870262146,0.4
97.37564778327942,0.4
97.47702717781067,0.4
97.60627126693726,0.4
97.7088053226471,0.4
97.81130075454712,0.4
97.91257762908936,0.4
98.01468968391418,0.4
98.11578512191772,0.4
98.21734714508057,0.4
98.3202576637268,0.4
98.4269425868988,0.4
98.52818584442139,0.4
98.62937140464783,0.4
98.73058009147644,0.4
98.83211517333984,0.4
98.93358182907104,0.4
99.03437089920044,0.4
99.13518857955933,0.4
